score,product,author,date,comment
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","TigerRuff,",08-Feb-16,I liked the variety of tastes (3) and the small snack size. I didn't have to open a whole box to get a small TV snack. I appreciated having them delivered as I am homebound until my knee improves.
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","mpresley,",08-Oct-15,my teenager loves these in his lunch
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Lennie,",20-Sep-17,I loved these crackers worth the money
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Colleen,",23-Nov-15,I use these to help keep my grand daughters sugar steady! She has to snack every hour and a half at school and these are great!
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Vwodal,",17-Oct-15,These are a perfect size for lunches or snack. The three flavor choices are great. My son loves them.
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Easye72,",26-Oct-15,Good to to have something to grab for a snack so I don't eat the whole box. I only wish they had more flavor options.
,,,,
3,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","MrsBarton2444,",19-Oct-15,"I love the original Cheez-it's but the other two flavors had an off taste to me, especially the cheddar jack. The crackers were covered in a powdery cheese flavor substance that I didn't care for. I personally wouldn't buy again."
,,,,
4,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Monica,",28-Oct-15,We like the variety of flavored all in one box!
,,,,
4,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","nikki,",09-Mar-16,Variety is good and the box was delivered in a timely manner.
,,,,
4,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Bevelyn,",27-Oct-15,I feel this is a great snack for kids in daycare or school for a snack.
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Trisandy,",31-Jan-16,Worked perfect for lunch snack
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","wahakee,",29-Dec-15,A variety of flavors to satisfy everybody's taste
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Lizz,",11-Jan-16,Just the right amount not too much in each pack. Really fresh everytime.
,,,,
3,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Debb,",15-Feb-16,We opened a lot of them and the crackers were all broken and crushed in the packages.
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","mandy74,",16-May-16,I buy these to put in my lunch bag for work. I like this style because they don't get stale
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Marom24,",29-Mar-18,Love the size of this package it lasts along time it¡¯s great for on the go!
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Me2000,",03-Jan-16,Easy and convenient snack. The whole family loves it.
,,,,
3,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Darev22,",18-Nov-15,It is easy for snacks but it is such a small amount
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Micky,",14-Nov-15,This is a great snack for lunches! And great value!
,,,,
4,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","MSav,",01-Nov-15,I enjoyed all the flavors.
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Nickki,",09-Nov-15,"I like them all, and very convenient for lunches. The white cheddar was my favorite."
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","cold2,",19-Nov-15,great for kids they can choose
,,,,
3,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Jwad13,",26-Oct-15,Love the small bags. Just wish they had a different variety. Hated the cheddar Jack.
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","mrf07,",04-Nov-15,taste was great and nice variety of flavors
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Dave,",22-Sep-15,Love the different mix of crackers.
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","1ladyluv,",13-Jan-16,"Yummy for your tummy!! Great with absorbing stomach acids, soup, chilli, pasta...ect."
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Sand,",07-Jan-16,Awesome product and awesome taste
,,,,
4,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Mom5KC,",27-Oct-15,I like the different flavors
,,,,
4,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","April,",11-Oct-15,My son loves them
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","AM,",27-Apr-16,Love these so much!
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Great,",23-Oct-15,I love them
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","angs,",25-Apr-16,Very good to snack on..
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","smitty,",12-Apr-18,Taste
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","hjwy,",04-Sep-15,Taste good
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Mrschil4211,",02-Jan-16,Try it
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","kity,",02-Feb-16,Great value
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Ang484,",10-Nov-15,My kids love these
,,,,
5,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","Chris,",01-Mar-16,Good
,,,,
4,"Cheez-It, Baked Snack Cheese Crackers, Variety Pack, 12 Ct, 12.1 Oz","mistyskiss,",14-Aug-15,"Little hard to eat without teeth, but great flavor wonderful for grandkids."
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Donald,",25-Jun-20,"These are a great snack on the go, Nilla wafer's are amazing, and these are awesome that they come in a mini size. I can pack these for my lunch, or I can use these to make smaller desserts for my family, I am very satisfied with these, and I am very grateful for them to be offered for such a fair price. These are also very good to have on hand in case you ever run out of snacks! I will be buying more of these once I eat all of these!"
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Margaret,",22-Jul-20,Lightly sweet wafer and the vanilla taste will make you grab more than one pack. A plain cookie will do the trick for a sweet tooth. It's my go snack. I keep them in my cabinet.
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Melissa,",01-Jul-20,Family favorite great for lunches grab and go nice little sweet snack when you need one without too much sugar
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Brenda,",28-Jul-20,Good product great with icecream
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Sandra,",02-Aug-20,What is it about a mini snack? Tastes like its full-size counterpart.
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","d,",18-Aug-20,Very good. Leave you wanting for more.
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Jon,",18-Aug-20,I like this because I enjoy eating cookies every day that help me to stay healthy.
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","GoGoKitty,",05-Aug-20,Always a nice cookie. Simple is good.
,,,,
4,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","BunnyMom,",16-Jul-20,"they are good and a great little snack to throw into your purse/backpack...i also take with me little cups of peanut butter, makes a great combination. the nilla wafers were fresh , they are very small!"
,,,,
1,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Mimmi,",11-Jul-20,Package soaked through. Soggy mess.Didn't get to enjoy them.Refund at store only. Can't do that at this time.
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","NOWEE27,",17-Jun-14,"GREAT COOKIES --- IN A MINI VERSION AND SOO VERSATILE --- ENJOY THESE OUT OF THE BAG OR USE THEM FOR DECORATING YOUR CAKES, PIES, ETC--- THANKYOU WALMART, FOR OFFERING THESE AND OTHER SOMETIMES HARD TO FIND ITEMS IN YOUR STORE-S- KEEP ON OFFERING MORE GROCERY ITEMS -!! AND KEEP ON OFFERING US YOUR GREAT SERVICE FOR HOME DELIVERY !! THANKYOU ---- NOWEE"
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Jesus,",11-Jul-20,Love these crunch mini cookies. Why do they taste better in small packes vs a box?
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Cynthia,",10-Jul-20,Makes my mama so happy when she gets these
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Renee,",03-Jul-20,Everything was as presented...Renee .
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","MARTHA,",12-May-20,A very unique way of buying cookies.
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Sherry,",27-Apr-20,Little cookies for little hands in little pkgs.
,,,,
3,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Worhless,",11-Oct-14,When item was delivered box was some what smashed but able to eat would've been a waste of time to send it back I' ll never order it again to be delivered.
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","CASTILLOD,",01-Aug-13,Good taste and fresh product. Excellent price. I would buy it AGAIN.
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","countrygirl1291,",15-Apr-20,"I'm diabetic, so I keep these in the car to eat in case my blood pressure drops."
,,,,
3,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","gembree,",06-Apr-20,"This is old style, prefer new style much better"
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Linda,",19-Aug-16,"Absolutely love being able to shop online and the products delivered right to my door. It has been a great experience. I will continue to buy online as long as it is delivered to my home. Also love the free shipping, that way I can buy more products. Thank you Walmart!!!"
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Queen,",19-Aug-16,I love these little cookies and the size is enough for me to take as a snack myself or send to school with my kids. I wish they came in larger sizes. The more the better.
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Debrafin,",27-Sep-16,Product was fresh and crisp just like the wafers I remember! Even gave some to my aides and they liked them as well!
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Rosepeach,",17-Aug-16,Convenient shopping from home good quality freshness right size for little children not too many broken pieces very fresh would recommend to others
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Cave,",14-May-16,The little package has just enough for a serving. Great for a snack. They also won't keep you up at night.
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","bren,",21-Jun-20,"Love the single serving packaging, they keep me from eating the whole box at one time. I love the crunch , but also love dipping them in milk like I did as a kid (old habits are hard to change)."
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","tas522000,",19-Jun-20,The next third of a perfect banana pudding. And what you don't use - you can munch on - almost guilt free. I'm watching my carbs and a packet of these is a perfect treat!
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Iwisconsin,",12-Sep-16,"GOtta Have it, great everything"
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Redberries,",16-Jan-17,Perfect snack when you want something quick to eat while waiting for food
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","MimiK,",30-Jun-16,Delicious and great to carry on the go!
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","MomFromGuam,",11-Oct-16,Good flavor and the proportions were fair. Definitely going to stock up on these again!
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","GraphicDesigner1,",20-Feb-17,"So very convenient to get these fresh, delicious cookies delivered to my door"
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Rosemarie,",23-Jun-20,The individual packets keep the cookies fresh and crispy
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","KAR,",16-Jul-20,A childhood favorite. My kids and I love these.
,,,,
4,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Checker7,",23-Jun-20,Good taste....good texture. I would like a stronger more natural vanilla taste.
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","LaTasha,",17-May-20,Always fresh. Great with ice cream or coffee.
,,,,
3,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Gretel,",06-Jun-20,They tasted good but were somehow stale right from the packages.
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Katie,",07-Jun-20,grand kids have ice cream mixed with these cookies
,,,,
1,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Marguerite,",15-Jun-20,Nilla wafers came in 2 Smashed boxes
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","boBdog,",27-Nov-16,Good value.
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","cholonea w,",01-Jun-18,Tasty!!!
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Kasey,",29-Aug-19,These were the perfect summer time snack! I liked the mini size for something quick on the go! (I received a free sample for Gratsy)
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Golddustwoman,",27-Apr-18,"I LOVED these. I thought they tasted much better than the regular sized Nilla wafers. Had I been blindfolded, I would have immediately told you I was eating something 'vanilla'. There are quite a few of these in the package which satisfied my craving for dessert. For those counting calories these Mini Nillas are delicious!"
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","bigmark99,",14-Oct-19,"You have to love nilla wafers, now you can take 'em to go. America is amazing!"
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Gmama,",30-Sep-19,Great size and taste so affordable and just right amount for ration.
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","velvet,",27-Oct-19,Good vanilla wafers. Small wafers same great taste.
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","mema,",30-Oct-15,I buy these for my husband & granddaughter for snacks. They are great to just keep in the snack dish. The size is awesome for smaller children.
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","FrugalShopper,",23-Jul-18,"Excellent taste. Better than any other vanilla wafers that I¡¯ve eaten. Excellent snack size, portion control"
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Squirt62,",23-Mar-18,Better then eating a lot of cookies that has a lot of sugar in them. If you want to keep your weight down.
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Grammie2004,",13-Mar-16,"If you like Vanilla Wafers, you must try these. Melt in your mouth good."
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","CJCJ,",05-Apr-16,Great product. Good prices
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Tashatashatasha,",30-Nov-15,Convenient enough to take n the car
,,,,
4,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","Kassinator,",11-Aug-19,"Always a favorite, however they were all crushed inside!"
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","bgood,",18-Apr-16,So good and great price
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","TINAMARIE,",15-Oct-15,My granbaby loves them
,,,,
5,"Nilla Wafers Mini Vanilla Wafer Cookies, 12 Snack Packs","corkyscrew,",10-Sep-15,very good
